Timestamp,Object Color,Center X,Center Y,Bounding Box Width,Bounding Box Height,Target X,Target Y,Actual X,Actual Y,Error X,Error Y,Success,Elapsed Time
2025-01-08 18:08:24,persegiBiru,415,68,114,113,148,9,152,10,4,1,True,0.44202328643674593
2025-01-08 18:08:24,Fail to pick,415,68,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:08:24,persegiBiru,413,73,115,115,154,8,157,7,3,1,False,0.12843725776254533
2025-01-08 18:08:24,Fail to pick,413,73,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:08:24,persegiBiru,456,93,118,115,174,12,178,15,4,3,True,0.15025246882786783
2025-01-08 18:08:24,persegiBiru,417,64,114,122,147,16,144,14,3,2,True,0.23916122641065068
2025-01-08 18:08:24,Biru,417,64,tensor(114.1746),tensor(122.0903),182,38,182,37,0,1,True,0.0004990100860595703
2025-01-08 18:08:24,persegiBiru,467,103,121,118,149,79,149,79,0,0,True,0.21291473063460906
2025-01-08 18:08:25,persegiBiru,412,65,117,117,49,61,49,61,0,0,True,0.4149761727656205
2025-01-08 18:08:25,persegiBiru,413,62,117,120,128,40,130,44,2,4,True,0.42102606795423914
2025-01-08 18:08:25,Fail to pick,413,62,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:08:25,persegiBiru,410,69,112,114,122,35,126,31,4,4,True,0.12144780584352827
2025-01-08 18:08:25,Fail to pick,410,69,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:08:25,persegiBiru,467,108,121,117,114,19,114,16,0,3,True,0.31144230560219244
2025-01-08 18:08:25,persegiBiru,418,64,115,117,32,48,33,46,1,2,True,0.4257376071365123
2025-01-08 18:08:25,persegiBiru,415,64,113,116,125,39,124,37,1,2,True,0.15143732640471574
2025-01-08 18:08:25,Fail to pick,415,64,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:08:25,persegiBiru,467,99,124,113,167,42,171,40,4,2,True,0.12061273399700312
2025-01-08 18:08:25,persegiBiru,416,65,114,115,57,64,60,61,3,3,True,0.2910011335647653
2025-01-08 18:08:25,Biru,416,65,tensor(114.6137),tensor(115.9063),181,38,184,38,3,0,True,0.0
2025-01-08 18:08:25,persegiBiru,415,67,114,114,180,82,183,80,3,2,True,0.19097851057925497
2025-01-08 18:08:25,Fail to pick,415,67,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:08:26,persegiBiru,421,69,114,110,70,64,68,61,2,3,False,0.34797742101731777
2025-01-08 18:08:26,Fail to pick,421,69,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:08:26,persegiBiru,454,91,117,113,151,79,147,83,4,4,True,0.2400497466308313
2025-01-08 18:08:26,persegiBiru,474,101,122,115,14,57,11,52,3,5,True,0.10010973538096897
2025-01-08 18:08:26,persegiBiru,414,67,114,115,83,50,78,47,5,3,True,0.4766063198937516
2025-01-08 18:08:26,persegiBiru,410,68,112,113,156,97,160,95,4,2,True,0.415118017346764
2025-01-08 18:08:26,Fail to pick,410,68,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:08:26,persegiBiru,418,66,111,113,49,53,44,51,5,2,True,0.16240306660283205
2025-01-08 18:08:26,Fail to pick,418,66,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:08:32,persegiBiru,735,392,126,110,54,57,56,53,2,4,True,0.2821677228695382
2025-01-08 18:08:32,Biru,735,392,tensor(126.8476),tensor(110.9909),91,68,89,70,2,2,True,0.0004994869232177734
2025-01-08 18:08:32,persegiBiru,752,443,124,110,21,81,16,83,5,2,True,0.24935373601745298
2025-01-08 18:08:32,persegiBiru,751,418,125,112,62,40,58,36,4,4,True,0.4090236311076362
2025-01-08 18:08:32,persegiBiru,732,367,124,116,16,72,15,75,1,3,True,0.2266715074965319
2025-01-08 18:08:32,persegiBiru,728,351,124,120,94,48,96,49,2,1,True,0.36783642646320147
2025-01-08 18:08:33,persegiBiru,776,374,122,111,105,45,108,47,3,2,True,0.3415228450907975
2025-01-08 18:08:33,persegiBiru,756,387,128,107,175,31,175,31,0,0,True,0.30796142551127037
2025-01-08 18:08:33,Biru,756,387,tensor(128.2245),tensor(107.8646),92,70,95,71,3,1,True,0.0
2025-01-08 18:08:33,persegiBiru,763,396,134,105,26,86,21,84,5,2,True,0.41010709134116197
2025-01-08 18:08:33,Fail to pick,763,396,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:08:33,persegiBiru,752,394,129,109,180,96,182,95,2,1,True,0.28506014457663414
2025-01-08 18:08:33,persegiBiru,756,385,126,108,0,80,1,76,1,4,True,0.3823374113164051
2025-01-08 18:08:33,Fail to pick,756,385,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:08:34,persegiBiru,759,388,125,104,181,9,179,10,2,1,True,0.3336317044711169
2025-01-08 18:08:34,Fail to pick,759,388,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:08:34,persegiBiru,762,387,124,106,176,35,171,33,5,2,True,0.23098629695707584
2025-01-08 18:08:34,Fail to pick,762,387,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:08:44,persegiBiru,744,527,128,117,34,53,31,49,3,4,True,0.30546747663394674
2025-01-08 18:08:44,Biru,744,527,tensor(128.1673),tensor(117.8642),53,68,55,63,2,5,True,0.0
2025-01-08 18:08:44,persegiBiru,749,535,123,116,182,39,182,35,0,4,True,0.32891511701112114
2025-01-08 18:08:44,Fail to pick,749,535,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:08:44,persegiBiru,772,539,125,113,23,12,19,8,4,4,True,0.3292218896643402
2025-01-08 18:08:45,persegiBiru,754,506,122,115,166,6,165,9,1,3,True,0.46398825932216736
2025-01-08 18:08:45,persegiBiru,738,519,128,114,23,35,23,36,0,1,True,0.12605062544784984
2025-01-08 18:08:45,persegiBiru,775,492,123,115,55,32,52,32,3,0,True,0.15882295159837742
2025-01-08 18:08:45,persegiBiru,795,491,129,115,89,23,84,21,5,2,True,0.2008250360085668
2025-01-08 18:08:46,persegiBiru,783,481,128,120,94,54,92,56,2,2,True,0.40467428634878444
2025-01-08 18:08:46,Biru,783,481,tensor(128.2809),tensor(120.2565),66,72,65,74,1,2,True,0.0
2025-01-08 18:08:46,persegiBiru,760,532,127,112,199,0,199,3,0,3,True,0.11091866802628765
2025-01-08 18:08:46,persegiBiru,788,548,125,110,96,13,95,13,1,0,True,0.4727910642491969
2025-01-08 18:08:46,persegiBiru,790,538,123,116,102,88,105,91,3,3,False,0.12122849476046063
2025-01-08 18:08:46,persegiBiru,790,538,126,114,160,11,159,7,1,4,True,0.24572885642222997
2025-01-08 18:08:46,Fail to pick,790,538,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:08:46,persegiBiru,748,525,129,114,121,88,116,91,5,3,True,0.41686761249549853
2025-01-08 18:08:47,persegiBiru,808,497,120,118,80,60,83,63,3,3,True,0.4391894712451384
2025-01-08 18:08:47,persegiBiru,755,533,130,106,159,28,162,28,3,0,True,0.36348189706321077
2025-01-08 18:08:47,persegiBiru,751,524,126,111,23,5,27,7,4,2,True,0.4580056024396931
2025-01-08 18:08:47,Fail to pick,751,524,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:08:57,persegiMerah,910,77,128,136,75,65,70,60,5,5,True,0.2351334765172639
2025-01-08 18:08:57,Merah,910,77,tensor(128.3752),tensor(136.8988),178,84,174,82,4,2,True,0.0
2025-01-08 18:08:57,persegiMerah,836,48,119,97,65,29,65,24,0,5,True,0.28137230046331174
2025-01-08 18:08:57,persegiMerah,909,76,112,126,168,61,172,61,4,0,True,0.18326204748447827
2025-01-08 18:08:58,persegiMerah,867,41,112,82,43,25,38,26,5,1,False,0.3185308493264194
2025-01-08 18:08:58,Merah,867,41,tensor(112.5515),tensor(82.7842),188,80,186,79,2,1,True,0.0
2025-01-08 18:08:58,persegiMerah,880,34,115,69,114,14,118,17,4,3,True,0.20178658815954034
2025-01-08 18:08:58,persegiMerah,900,42,108,85,61,47,57,46,4,1,True,0.14787498317053138
2025-01-08 18:08:58,persegiMerah,872,41,114,82,9,58,10,54,1,4,True,0.21969841360001785
2025-01-08 18:08:59,persegiMerah,912,50,111,100,161,55,161,58,0,3,False,0.4200783693897694
2025-01-08 18:08:59,persegiMerah,887,40,111,81,154,71,155,70,1,1,True,0.22811008780625724
2025-01-08 18:08:59,Merah,887,40,tensor(111.0114),tensor(81.3573),188,82,187,79,1,3,True,0.0
2025-01-08 18:08:59,persegiMerah,902,49,112,99,181,71,184,72,3,1,True,0.4990508793311267
2025-01-08 18:08:59,persegiMerah,887,37,117,74,103,40,103,35,0,5,True,0.17661888576338702
2025-01-08 18:08:59,persegiMerah,902,46,112,93,117,12,115,15,2,3,True,0.13241541854148628
2025-01-08 18:09:00,persegiMerah,925,60,109,118,46,50,50,51,4,1,True,0.12102490468729643
2025-01-08 18:09:00,Merah,925,60,tensor(109.6417),tensor(118.6410),183,85,185,83,2,2,True,0.0005056858062744141
2025-01-08 18:09:00,persegiMerah,904,46,112,93,13,64,11,62,2,2,True,0.45999551390595994
2025-01-08 18:09:01,persegiMerah,922,62,115,118,21,68,19,69,2,1,True,0.37970099283607883
2025-01-08 18:09:02,persegiMerah,917,72,117,119,160,45,157,43,3,2,True,0.4263050504682967
2025-01-08 18:09:02,Merah,917,72,tensor(117.0320),tensor(119.6437),180,84,184,79,4,5,True,0.0
2025-01-08 18:09:02,persegiMerah,914,76,115,121,24,78,24,76,0,2,True,0.2538879874928066
2025-01-08 18:09:02,Fail to pick,914,76,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:09:02,persegiMerah,908,62,118,124,44,46,40,49,4,3,True,0.49701368661601053
2025-01-08 18:09:02,persegiMerah,871,56,114,113,197,98,196,102,1,4,True,0.4330855099406291
2025-01-08 18:09:10,persegiBiru,734,633,125,110,80,45,78,46,2,1,True,0.49563998363777817
2025-01-08 18:09:10,Biru,734,633,tensor(125.7723),tensor(110.7424),24,67,26,64,2,3,True,0.0
2025-01-08 18:09:11,persegiBiru,747,627,126,113,91,14,88,10,3,4,True,0.36787396873716516
2025-01-08 18:09:11,persegiBiru,733,632,126,111,193,34,197,31,4,3,True,0.21119420385451307
2025-01-08 18:09:11,Biru,733,632,tensor(126.3755),tensor(111.1133),24,67,26,67,2,0,True,0.0004937648773193359
2025-01-08 18:09:12,persegiBiru,733,629,125,113,20,53,21,51,1,2,True,0.4160628413352253
2025-01-08 18:09:12,Fail to pick,733,629,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:09:12,persegiBiru,739,627,126,113,26,92,30,91,4,1,True,0.17532652468038568
2025-01-08 18:09:12,Fail to pick,739,627,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:09:12,persegiBiru,737,627,135,116,138,34,135,35,3,1,True,0.40737522400268456
2025-01-08 18:09:12,Fail to pick,737,627,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:09:12,persegiBiru,711,628,139,116,165,31,160,33,5,2,True,0.23528300880552966
2025-01-08 18:09:12,persegiBiru,736,633,128,112,135,42,139,44,4,2,False,0.11920460972776442
2025-01-08 18:09:12,Biru,736,633,tensor(128.7749),tensor(112.2999),24,68,26,69,2,1,True,0.0
2025-01-08 18:09:13,persegiBiru,731,635,125,110,60,10,62,5,2,5,True,0.46366141899609115
2025-01-08 18:09:13,Fail to pick,731,635,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:09:13,persegiBiru,714,619,129,118,66,71,62,67,4,4,True,0.23955694699817953
2025-01-08 18:09:13,persegiBiru,726,626,128,114,19,49,22,46,3,3,True,0.11920557547560935
2025-01-08 18:09:13,Biru,726,626,tensor(128.0581),tensor(114.9220),26,67,30,69,4,2,True,0.0004954338073730469
2025-01-08 18:09:14,persegiBiru,705,668,124,83,94,12,93,8,1,4,True,0.2828904995135858
2025-01-08 18:10:15,persegiHijau,301,111,122,138,105,10,107,9,2,1,True,0.3727912133005924
2025-01-08 18:10:15,Hijau,301,111,tensor(122.1942),tensor(138.8056),169,27,172,22,3,5,True,0.0004992485046386719
2025-01-08 18:10:15,persegiHijau,327,109,125,130,65,20,64,15,1,5,True,0.15111824005576777
2025-01-08 18:10:15,persegiHijau,272,117,131,142,138,92,138,95,0,3,True,0.40383146628771927
2025-01-08 18:10:15,persegiHijau,272,117,131,142,136,63,133,58,3,5,True,0.3781581013230494
2025-01-08 18:10:15,Fail to pick,272,117,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:10:15,persegiHijau,302,112,122,137,87,8,86,9,1,1,True,0.38710687250416076
2025-01-08 18:10:15,persegiHijau,304,116,124,136,54,22,51,17,3,5,True,0.3672208011190572
2025-01-08 18:10:15,Fail to pick,304,116,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:10:15,persegiHijau,302,110,124,142,59,28,60,27,1,1,True,0.462167287004005
2025-01-08 18:10:15,Fail to pick,302,110,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:10:15,persegiHijau,275,120,131,143,173,28,175,29,2,1,True,0.1279966744429137
2025-01-08 18:10:15,persegiHijau,323,127,124,140,69,14,73,13,4,1,True,0.2438377068605283
2025-01-08 18:10:16,persegiHijau,303,111,120,136,158,75,161,76,3,1,True,0.423620137371268
2025-01-08 18:10:16,Hijau,303,111,tensor(120.3025),tensor(136.9436),169,28,172,27,3,1,True,0.0005002021789550781
2025-01-08 18:10:16,persegiHijau,295,117,121,135,139,0,143,-2,4,2,True,0.3569824002988766
2025-01-08 18:10:16,Fail to pick,295,117,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:10:16,persegiHijau,299,115,122,137,69,93,70,88,1,5,True,0.2934944320380189
2025-01-08 18:10:16,Fail to pick,299,115,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:10:16,persegiHijau,302,112,122,141,73,92,75,88,2,4,True,0.3182025481160282
2025-01-08 18:10:16,Fail to pick,302,112,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:10:16,persegiHijau,310,112,119,138,76,26,79,27,3,1,True,0.36223270072027447
2025-01-08 18:10:16,Fail to pick,310,112,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:10:16,persegiHijau,295,117,123,136,8,88,11,83,3,5,True,0.2690657391952206
2025-01-08 18:10:16,persegiHijau,319,123,122,143,137,98,140,99,3,1,True,0.41596112666722185
2025-01-08 18:10:16,persegiHijau,299,113,123,137,190,70,186,74,4,4,True,0.2809190013938343
2025-01-08 18:10:17,persegiHijau,325,122,123,141,147,7,149,6,2,1,True,0.3257375197611738
2025-01-08 18:10:17,persegiHijau,323,105,124,133,60,74,56,77,4,3,True,0.20708087771643943
2025-01-08 18:10:17,Hijau,323,105,tensor(124.5063),tensor(133.4933),170,29,169,31,1,2,True,0.0
2025-01-08 18:10:17,persegiHijau,305,118,118,135,142,38,139,38,3,0,True,0.11587109128559768
2025-01-08 18:10:17,persegiHijau,303,117,125,135,38,13,36,8,2,5,False,0.3361236458767634
2025-01-08 18:10:17,Fail to pick,303,117,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:10:17,persegiHijau,298,122,128,139,68,9,72,9,4,0,True,0.48996119275319183
2025-01-08 18:10:17,Fail to pick,298,122,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:10:17,persegiHijau,328,109,128,131,188,86,190,87,2,1,True,0.46233587623547545
2025-01-08 18:10:17,persegiHijau,294,117,119,137,180,35,183,37,3,2,False,0.24263515286470733
2025-01-08 18:10:17,persegiHijau,284,115,125,139,113,34,112,38,1,4,True,0.34399092374946494
2025-01-08 18:10:17,persegiHijau,274,125,128,141,14,49,9,51,5,2,True,0.4591459727712659
2025-01-08 18:10:21,persegiHijau,239,137,129,137,167,96,169,93,2,3,True,0.32536401918263524
2025-01-08 18:10:21,Hijau,239,137,tensor(129.5461),tensor(137.3148),161,22,161,26,0,4,True,0.0
2025-01-08 18:10:21,persegiHijau,197,148,134,143,137,84,133,80,4,4,True,0.3515603687446899
2025-01-08 18:10:21,persegiHijau,201,148,134,141,175,72,175,75,0,3,True,0.27503253624094426
2025-01-08 18:10:21,Fail to pick,201,148,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:10:22,persegiHijau,216,133,131,144,57,41,54,36,3,5,True,0.23254734112327952
2025-01-08 18:10:22,persegiHijau,231,135,131,141,179,21,178,22,1,1,True,0.35376493427239575
2025-01-08 18:10:22,persegiHijau,196,140,139,147,131,92,126,96,5,4,True,0.49962677427916546
2025-01-08 18:10:22,persegiHijau,223,134,129,143,57,19,56,22,1,3,True,0.4753745665965843
2025-01-08 18:10:22,persegiHijau,226,134,129,140,174,20,178,19,4,1,False,0.41961446545710357
2025-01-08 18:10:22,Fail to pick,226,134,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:10:22,persegiHijau,225,134,128,139,24,23,24,18,0,5,True,0.41716010189731967
2025-01-08 18:10:22,Hijau,225,134,tensor(128.1498),tensor(139.3238),162,20,166,24,4,4,True,0.0004992485046386719
2025-01-08 18:10:22,Fail to pick,225,134,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:10:22,persegiHijau,187,145,137,141,18,58,18,53,0,5,True,0.2580334837938188
2025-01-08 18:10:25,persegiHijau,373,214,113,137,55,41,50,40,5,1,True,0.1837212931335775
2025-01-08 18:10:25,Hijau,373,214,tensor(113.7132),tensor(137.5897),140,34,144,37,4,3,True,0.0005002021789550781
2025-01-08 18:10:25,persegiHijau,366,219,111,139,198,88,193,88,5,0,True,0.21973578446399641
2025-01-08 18:10:25,Fail to pick,366,219,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:10:25,persegiHijau,373,225,113,137,110,60,105,58,5,2,True,0.3366009804388768
2025-01-08 18:10:25,Fail to pick,373,225,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:10:25,persegiHijau,379,224,115,138,138,11,138,12,0,1,True,0.17765137155147498
2025-01-08 18:10:25,Fail to pick,379,224,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:10:25,persegiHijau,312,259,129,141,30,5,33,1,3,4,False,0.4631089599431252
2025-01-08 18:10:25,persegiHijau,357,225,113,135,69,69,69,71,0,2,True,0.41013255119283454
2025-01-08 18:10:26,persegiHijau,360,232,112,139,55,40,54,38,1,2,False,0.4178912615198441
2025-01-08 18:10:26,Fail to pick,360,232,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:10:26,persegiHijau,371,233,112,137,92,55,95,54,3,1,True,0.3828035257720398
2025-01-08 18:10:26,persegiHijau,360,230,114,139,95,67,92,67,3,0,True,0.2579261493416916
2025-01-08 18:10:26,persegiHijau,360,236,115,135,94,99,93,97,1,2,True,0.41450633257362035
2025-01-08 18:10:26,Fail to pick,360,236,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:10:26,persegiHijau,345,243,116,138,130,98,134,100,4,2,False,0.32104718528934284
2025-01-08 18:10:26,Hijau,345,243,tensor(116.8407),tensor(138.7254),132,31,136,33,4,2,True,0.0
2025-01-08 18:10:26,persegiHijau,342,238,117,136,64,73,65,73,1,0,True,0.18145440011427466
2025-01-08 18:10:26,Fail to pick,342,238,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:10:26,persegiHijau,357,232,113,140,169,52,168,55,1,3,True,0.2108001695995904
2025-01-08 18:10:26,persegiHijau,365,233,112,139,150,57,147,61,3,4,True,0.20353974718566353
2025-01-08 18:10:26,Fail to pick,365,233,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:10:26,persegiHijau,365,231,112,139,87,12,87,9,0,3,False,0.13894533336569684
2025-01-08 18:10:26,Fail to pick,365,231,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:10:27,persegiHijau,373,223,115,135,176,80,180,77,4,3,True,0.47902591946886164
2025-01-08 18:10:27,Fail to pick,373,223,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:10:27,persegiHijau,369,231,112,137,171,40,171,35,0,5,True,0.21562605921574032
2025-01-08 18:10:27,Fail to pick,369,231,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:10:27,persegiHijau,341,243,113,137,161,45,161,41,0,4,True,0.2105905915693338
2025-01-08 18:10:27,persegiHijau,366,229,113,138,154,91,157,95,3,4,True,0.1692676598273654
2025-01-08 18:10:27,persegiHijau,366,229,114,136,71,94,70,90,1,4,False,0.4572539775573513
2025-01-08 18:10:27,Hijau,366,229,tensor(114.5048),tensor(136.8033),136,33,131,37,5,4,True,0.0
2025-01-08 18:10:27,Fail to pick,366,229,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:10:27,persegiHijau,375,227,115,133,87,55,88,56,1,1,True,0.2826244565350454
2025-01-08 18:10:27,Fail to pick,375,227,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:10:27,persegiHijau,367,233,111,136,3,71,2,70,1,1,True,0.43891540244709504
2025-01-08 18:10:27,Fail to pick,367,233,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:10:27,persegiHijau,365,225,112,136,161,97,158,92,3,5,True,0.4065491143429617
2025-01-08 18:10:27,Fail to pick,365,225,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:10:27,persegiHijau,335,243,120,136,130,61,129,65,1,4,False,0.4098354980829696
2025-01-08 18:10:27,persegiHijau,357,226,113,136,62,23,64,18,2,5,True,0.3179016906843866
2025-01-08 18:10:28,persegiHijau,359,233,115,137,108,97,110,94,2,3,True,0.28418479176108935
2025-01-08 18:10:28,Fail to pick,359,233,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:10:28,persegiHijau,335,242,120,139,118,58,117,54,1,4,False,0.41659339609792245
2025-01-08 18:10:28,persegiHijau,335,236,120,137,180,73,184,70,4,3,True,0.3131174374223743
2025-01-08 18:10:28,Fail to pick,335,236,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:10:28,persegiHijau,355,239,114,136,70,59,70,57,0,2,False,0.1735187283501966
2025-01-08 18:10:28,persegiHijau,347,243,115,140,169,97,172,97,3,0,True,0.1547494166382864
2025-01-08 18:10:28,Hijau,347,243,tensor(115.2593),tensor(140.1802),132,32,127,30,5,2,True,0.0
2025-01-08 18:10:28,Fail to pick,347,243,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:10:28,persegiHijau,372,229,116,138,128,69,127,73,1,4,True,0.2849880889959674
2025-01-08 18:10:28,persegiHijau,374,236,116,139,176,68,180,68,4,0,True,0.465491425638376
2025-01-08 18:10:28,Fail to pick,374,236,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:10:28,persegiHijau,365,235,113,137,87,33,87,32,0,1,True,0.49695301933859237
2025-01-08 18:10:28,Fail to pick,365,235,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:10:28,persegiHijau,337,246,118,140,77,55,79,51,2,4,True,0.1969229826265409
2025-01-08 18:10:29,persegiHijau,347,247,116,137,29,25,24,25,5,0,True,0.43575294571387324
2025-01-08 18:10:29,persegiHijau,359,236,114,139,141,53,137,48,4,5,True,0.4792938225140988
2025-01-08 18:10:29,persegiHijau,365,234,111,136,6,32,8,27,2,5,True,0.20312196532043286
2025-01-08 18:10:29,Fail to pick,365,234,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:10:29,persegiHijau,368,235,109,137,145,54,148,55,3,1,False,0.48486853110273476
2025-01-08 18:10:29,Fail to pick,368,235,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:10:29,persegiHijau,368,238,114,136,41,95,45,98,4,3,True,0.4798182734812535
2025-01-08 18:10:29,Fail to pick,368,238,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:10:29,persegiHijau,359,236,112,138,188,94,191,95,3,1,True,0.10277595715250279
2025-01-08 18:10:29,Hijau,359,236,tensor(112.1151),tensor(138.2539),134,33,137,31,3,2,True,0.0
2025-01-08 18:10:29,Fail to pick,359,236,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:10:29,persegiHijau,360,235,114,138,174,87,170,90,4,3,True,0.17127660088108537
2025-01-08 18:10:29,Fail to pick,360,235,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:10:29,persegiHijau,337,239,117,136,124,7,121,11,3,4,True,0.3306962962165928
2025-01-08 18:10:29,persegiHijau,369,232,111,136,167,80,168,75,1,5,True,0.37504782351272403
2025-01-08 18:10:29,persegiHijau,369,236,110,136,62,65,65,62,3,3,True,0.38432134749156466
2025-01-08 18:10:29,Fail to pick,369,236,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:10:33,persegiHijau,390,213,129,134,63,41,64,36,1,5,True,0.4684154691806417
2025-01-08 18:10:33,Hijau,390,213,tensor(129.0738),tensor(134.7455),140,36,141,40,1,4,True,0.0004944801330566406
2025-01-08 18:10:33,persegiHijau,358,227,127,142,129,15,126,16,3,1,False,0.4558779080025358
2025-01-08 18:10:33,persegiHijau,387,215,126,138,43,75,38,76,5,1,True,0.36401354018690135
2025-01-08 18:10:33,persegiHijau,393,249,132,139,56,67,54,66,2,1,True,0.4880821156068472
2025-01-08 18:10:34,persegiHijau,398,245,132,139,155,50,157,49,2,1,False,0.11640398864885629
2025-01-08 18:10:34,Fail to pick,398,245,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:10:34,persegiHijau,386,218,131,136,83,8,83,8,0,0,True,0.3174935825526047
2025-01-08 18:10:34,persegiHijau,386,216,131,138,86,7,85,8,1,1,True,0.10668751218444616
2025-01-08 18:10:34,Fail to pick,386,216,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:10:34,persegiHijau,388,216,125,135,158,97,155,96,3,1,True,0.2470663460422801
2025-01-08 18:10:34,Fail to pick,388,216,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:10:34,persegiHijau,393,213,129,136,19,15,17,10,2,5,True,0.14406832350550083
2025-01-08 18:10:34,Fail to pick,393,213,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:10:34,persegiHijau,390,213,131,141,120,45,116,47,4,2,True,0.16331374736614124
2025-01-08 18:10:34,Hijau,390,213,tensor(131.0509),tensor(141.5276),140,36,142,37,2,1,True,0.0
2025-01-08 18:10:34,Fail to pick,390,213,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:10:34,persegiHijau,396,215,132,137,82,82,81,85,1,3,False,0.12180634640714048
2025-01-08 18:10:34,Fail to pick,396,215,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:10:34,persegiHijau,392,213,131,134,96,36,94,35,2,1,True,0.48665652339236387
2025-01-08 18:10:34,Fail to pick,392,213,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:10:34,persegiHijau,393,212,131,138,186,11,188,14,2,3,True,0.3488522582057905
2025-01-08 18:10:34,Fail to pick,393,212,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:10:35,persegiHijau,394,216,133,137,147,28,146,27,1,1,False,0.42451117294297647
2025-01-08 18:10:35,Fail to pick,394,216,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:10:35,persegiHijau,393,246,131,140,184,30,187,27,3,3,False,0.2183457757610804
2025-01-08 18:10:35,persegiHijau,390,212,128,141,50,53,48,53,2,0,True,0.4987295468929699
2025-01-08 18:10:35,persegiHijau,389,247,134,138,165,95,169,96,4,1,True,0.3850780159796171
2025-01-08 18:10:35,persegiHijau,396,245,130,138,184,13,183,12,1,1,True,0.19149770765177965
2025-01-08 18:10:35,Fail to pick,396,245,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:10:35,persegiHijau,388,218,128,138,30,65,27,61,3,4,True,0.3704214890844718
2025-01-08 18:10:35,persegiHijau,391,211,132,135,77,69,75,68,2,1,True,0.24120492288190049
2025-01-08 18:10:35,Hijau,391,211,tensor(132.3550),tensor(135.3912),141,36,138,31,3,5,True,0.0
2025-01-08 18:10:35,Fail to pick,391,211,0,0,0,0,0,0,0,0,False,0
2025-01-08 18:10:35,persegiHijau,386,218,133,135,179,34,174,35,5,1,True,0.2568733196542664
